Z,U,R,n,NH,agn_percent,redshift,Lbol,L12um,W1L,W2L,W3L,W4L,w12_wrong,w23_wrong
1,-4.754734161,22.041,1000,22.5,20,0,1,0.01444263,-10.26527269,-10.92224692,-15.49815543,-16.70113118,0.659614289,4.535378181
1,-4.754734161,22.041,1000,23,20,0,1,0.005607974,-9.042674909,-10.18451301,-14.69102795,-16.14023672,1.151441367,4.448947076
1,-4.754734161,22.041,1000,23.5,20,0,1,3.13E-04,-5.321365238,-7.892114139,-12.44132321,-14.55081669,2.594067063,4.47779483
1,-4.754734161,22.291,300,19,20,0,1,0.002996927,-10.56661182,-11.00833959,-14.78703717,-15.72648035,0.442334164,3.683619838
1,-4.754734161,22.291,300,19.5,20,0,1,0.003759901,-10.57030748,-11.01453261,-14.94480523,-15.80012243,0.44478574,3.838041356
1,-4.754734161,22.291,300,20,20,0,1,0.005121996,-10.57524289,-11.01995995,-15.03591033,-15.90607688,0.4452307,3.934673805
1,-4.754734161,22.291,300,20.5,20,0,1,0.008630296,-10.58967707,-11.03154498,-15.2396662,-16.11678689,0.442029521,4.149255463
1,-4.754734161,22.291,300,21,20,0,1,0.013827416,-10.60609095,-11.04504395,-15.48478421,-16.37006224,0.438557754,4.402463557
1,-4.754734161,22.291,300,21.5,20,0,1,0.016420815,-10.58523013,-11.03808559,-15.58406727,-16.49900503,0.452497788,4.515660274
1,-4.754734161,22.291,300,22,20,0,1,0.015505657,-10.46531793,-10.96886014,-15.5214128,-16.48632571,0.503973201,4.520353792
1,-4.754734161,22.291,300,22.5,20,0,1,0.011498073,-10.07228177,-10.73297839,-15.24818769,-16.30783167,0.663602882,4.475040312
1,-4.754734161,22.291,300,23,20,0,1,0.004434287,-8.844289624,-9.989284143,-14.43034106,-15.67652003,1.154854819,4.384700411
1,-4.754734161,22.291,300,23.5,20,0,1,2.61E-04,-5.130254771,-7.686124217,-12.1462326,-13.76050967,2.579052798,4.396154295
1,-4.745693668,22.041,1000,24,0,0,1,6.42E-06,1.104561449,-1.254855795,-6.875921483,-8.606381989,2.35622806,5.634402063
1,-4.745693668,21.941,1000,19,0,0,1,0.002508299,-10.67644515,-10.92505412,-14.0608079,-15.99806332,0.248700292,3.06533265
1,-4.745693668,21.941,1000,19.5,0,0,1,0.003155115,-10.67747685,-10.92450673,-14.15832868,-16.05919206,0.24696271,3.175141227
1,-4.745693668,21.941,1000,20,0,0,1,0.005105587,-10.68363209,-10.9257015,-14.4097568,-16.221648,0.241525341,3.450644385
1,-4.745693668,21.941,1000,20.5,0,0,1,0.010351597,-10.70509049,-10.93440832,-14.89041686,-16.54170565,0.227524191,3.955953641
1,-4.745693668,21.941,1000,21,0,0,1,0.018101196,-10.72972226,-10.94484772,-15.34867335,-16.85440634,0.211663756,4.423343816
1,-4.745693668,21.941,1000,21.5,0,0,1,0.01922942,-10.69816232,-10.92587148,-15.3984834,-16.91229827,0.22416267,4.493577207
1,-4.745693668,21.941,1000,22,0,0,1,0.017534121,-10.57329238,-10.85179342,-15.30709251,-16.85297362,0.275731426,4.473850597
1,-4.745693668,21.941,1000,22.5,0,0,1,0.012963897,-10.17895272,-10.61664857,-15.01779402,-16.64833688,0.437342986,4.412664583
1,-4.745693668,21.941,1000,23,0,0,1,0.004980627,-8.948362966,-9.876713574,-14.17037144,-16.00481157,0.934823831,4.289953833
1,-4.745693668,21.941,1000,23.5,0,0,1,2.45E-04,-5.199961634,-7.578373573,-11.85410754,-14.01595049,2.398611792,4.261173617
0.1,-4.738499227,22.141001,1000,24,5,0,1,0.004529229,-8.894855906,-10.05749889,-14.04527237,-15.84130702,1.172200986,3.970447005
0.1,-4.738499227,22.041,1000,19,5,0,1,0.002658702,-10.71954372,-11.18529978,-14.0276453,-16.3055578,0.465028774,2.772555034
0.1,-4.738499227,22.041,1000,19.5,5,0,1,0.00274725,-10.71961316,-11.18611247,-14.06342189,-16.30916825,0.465796902,2.80818676
0.1,-4.738499227,22.041,1000,20,5,0,1,0.002945456,-10.71773853,-11.18467662,-14.10539666,-16.31826207,0.466244938,2.854320364
0.1,-4.738499227,22.041,1000,20.5,5,0,1,0.003523193,-10.71734835,-11.18408439,-14.18979007,-16.34775082,0.466020728,2.948083603
0.1,-4.738499227,22.041,1000,21,5,0,1,0.005258274,-10.72269138,-11.18698082,-14.4085631,-16.43204621,0.463391738,3.184418608
0.1,-4.738499227,22.041,1000,21.5,5,0,1,0.009877275,-10.73983675,-11.19536975,-14.83932646,-16.61777036,0.453997664,3.636774646
0.1,-4.738499227,22.041,1000,22,5,0,1,0.017155994,-10.76073191,-11.20418323,-15.29023813,-16.8414754,0.440868859,4.099484025
0.1,-4.738499227,22.041,1000,22.5,5,0,1,0.019644984,-10.73376079,-11.18778917,-15.40648441,-16.90865531,0.451323254,4.235400279
0.1,-4.738499227,22.041,1000,23,5,0,1,0.018366764,-10.60887882,-11.11419682,-15.33606301,-16.85754938,0.503475694,4.235846321
0.1,-4.738499227,22.041,1000,23.5,5,0,1,0.013569127,-10.20926476,-10.87492866,-15.043015,-16.64693994,0.666493427,4.173741668
0.1,-4.738499227,22.291,300,19,5,0,1,0.002232048,-10.53129969,-10.99737161,-13.83925927,-16.11346064,0.465395989,2.772046574
0.1,-4.738499227,22.291,300,19.5,5,0,1,0.002307472,-10.53158147,-10.99843306,-13.87494551,-16.11650139,0.466194297,2.80732999
0.1,-4.738499227,22.291,300,20,5,0,1,0.002465098,-10.5301486,-10.99738969,-13.90989711,-16.12293301,0.466604286,2.846166829
0.1,-4.738499227,22.291,300,20.5,5,0,1,0.00294551,-10.53060292,-10.99769101,-13.99246475,-16.14410151,0.466434629,2.937332803
0.1,-4.738499227,22.291,300,21,5,0,1,0.004395736,-10.53655083,-11.00137899,-14.21150573,-16.20698574,0.464012644,3.173175228
0.1,-4.738499227,22.291,300,21.5,5,0,1,0.008240387,-10.55368486,-11.01044463,-14.64114865,-16.35554338,0.455359918,3.623433203
0.1,-4.738499227,22.291,300,22,5,0,1,0.014264296,-10.57356706,-11.02002918,-15.08891583,-16.5529859,0.444136471,4.081763134
0.1,-4.738499227,22.291,300,22.5,5,0,1,0.017073927,-10.54902342,-11.00748658,-15.24390937,-16.63462418,0.456107072,4.253370417
0.1,-4.738499227,22.291,300,23,5,0,1,0.016327501,-10.42370282,-10.93974745,-15.19261284,-16.59368765,0.514998897,4.266926276
0.1,-4.738499227,22.291,300,23.5,5,0,1,0.012216656,-10.02376606,-10.71704753,-14.90793155,-16.39328889,0.696345634,4.195525854
1,-4.716472635,22.141001,1000,19,60,0,1,0.005135917,-10.89196499,-11.567058,-15.60807695,-15.82112522,0.678109705,3.92803103
1,-4.716472635,22.141001,1000,19.5,60,0,1,0.006718012,-10.90383386,-11.58255121,-15.8412569,-15.9658012,0.681652062,4.147647745
1,-4.716472635,22.141001,1000,20,60,0,1,0.008485685,-10.91075146,-11.59165894,-15.92919401,-16.15523682,0.683952241,4.231889348
1,-4.716472635,22.141001,1000,20.5,60,0,1,0.011676621,-10.92445434,-11.606981,-16.02086922,-16.40972467,0.685657631,4.318313052
1,-4.716472635,22.141001,1000,21,60,0,1,0.016707201,-10.9418175,-11.62758008,-16.14774748,-16.6942166,0.688996484,4.438288329
1,-4.716472635,22.141001,1000,21.5,60,0,1,0.020114292,-10.92972873,-11.63118779,-16.22262007,-16.88068769,0.70505158,4.516509095
1,-4.716472635,22.141001,1000,22,60,0,1,0.019352213,-10.81892993,-11.56992757,-16.17209924,-16.94178388,0.755389989,4.525821802
1,-4.716472635,22.141001,1000,22.5,60,0,1,0.014661668,-10.43656097,-11.34315764,-15.92877962,-16.84132298,0.913407465,4.501823588
1,-4.716472635,22.141001,1000,23,60,0,1,0.00587399,-9.228430671,-10.6122726,-15.16542914,-16.36298847,1.397510582,4.453228571
1,-4.716472635,22.141001,1000,23.5,60,0,1,5.38E-04,-5.633128839,-8.371868186,-13.08982634,-15.13351511,2.763975463,4.612470456
1,-4.715794932,22.291,300,19,0,0,1,0.003238596,-9.92292668,-10.62101306,-14.50526518,-16.33644252,0.701459936,3.814150007
1,-4.715794932,22.291,300,19.5,0,0,1,0.003774494,-9.926510357,-10.62096776,-14.55885155,-16.35476551,0.69764359,3.874485545
1,-4.715794932,22.291,300,20,0,0,1,0.005388365,-9.939285681,-10.62306094,-14.70764865,-16.40991252,0.686356645,4.037841618
1,-4.715794932,22.291,300,20.5,0,0,1,0.009503212,-9.974157389,-10.63205816,-15.01586819,-16.54168214,0.659013206,4.364249901
1,-4.715794932,22.291,300,21,0,0,1,0.013949327,-10.0022001,-10.63810673,-15.27124954,-16.67852552,0.635570353,4.630478719
1,-4.715794932,22.291,300,21.5,0,0,1,0.014639176,-9.972275055,-10.61846201,-15.29909704,-16.70483944,0.645774753,4.679905917
1,-4.715794932,22.291,300,22,0,0,1,0.01347124,-9.848877296,-10.54449313,-15.21564084,-16.64562009,0.695918544,4.667976826
1,-4.715794932,22.291,300,22.5,0,0,1,0.009957742,-9.456573102,-10.30844849,-14.93091941,-16.43530049,0.854436646,4.611652991
1,-4.715794932,22.291,300,23,0,0,1,0.003827664,-8.233356693,-9.567209812,-14.09422784,-15.77415929,1.342812784,4.500202147
1,-4.715794932,22.291,300,23.5,0,0,1,2.24E-04,-4.546705511,-7.275700722,-11.80922733,-13.75686962,2.749835399,4.498694947
0.1,-4.704872915,22.141001,1000,24,10,0,1,0.004610929,-8.936457315,-10.13313275,-14.08829792,-15.84414789,1.207018455,3.935044271
0.1,-4.704872915,22.041,1000,19,10,0,1,0.002675838,-10.74982455,-11.24650351,-14.06034158,-16.2650412,0.496387548,2.746178734
0.1,-4.704872915,22.041,1000,19.5,10,0,1,0.00278272,-10.75149873,-11.2493171,-14.10975784,-16.27028458,0.497563729,2.79296426
0.1,-4.704872915,22.041,1000,20,10,0,1,0.00301168,-10.7510935,-11.24984157,-14.17675415,-16.28224518,0.498509503,2.861389189
0.1,-4.704872915,22.041,1000,20.5,10,0,1,0.003606879,-10.75116579,-11.25067264,-14.27478174,-16.316237,0.499283402,2.965623494
0.1,-4.704872915,22.041,1000,21,10,0,1,0.005329365,-10.75726834,-11.25574085,-14.48101636,-16.40707537,0.498157745,3.185013246
0.1,-4.704872915,22.041,1000,21.5,10,0,1,0.009891501,-10.77465926,-11.26665262,-14.88471563,-16.59969002,0.49120383,3.606404874
0.1,-4.704872915,22.041,1000,22,10,0,1,0.017140083,-10.79540266,-11.27724985,-15.31950859,-16.82946551,0.480185885,4.051433741
0.1,-4.704872915,22.041,1000,22.5,10,0,1,0.019912279,-10.77041621,-11.26283357,-15.44607547,-16.9049425,0.490654788,4.196131463
0.1,-4.704872915,22.041,1000,23,10,0,1,0.018653158,-10.64638084,-11.18988836,-15.37831776,-16.85628877,0.542601283,4.198593034
0.1,-4.704872915,22.041,1000,23.5,10,0,1,0.013799505,-10.248041,-10.95106183,-15.08728999,-16.64750101,0.70476648,4.138060884
0.1,-4.704872915,22.291,300,19,10,0,1,0.00225042,-10.56322792,-11.0600974,-13.87357584,-16.07414132,0.496625228,2.745759115
0.1,-4.704872915,22.291,300,19.5,10,0,1,0.002340688,-10.56507168,-11.06311875,-13.92300072,-16.07863868,0.497836274,2.792340959
0.1,-4.704872915,22.291,300,20.5,10,0,1,0.003002784,-10.56571425,-11.06545688,-14.06371345,-16.11300856,0.499590432,2.940312828
0.1,-4.704872915,22.291,300,21,10,0,1,0.004430587,-10.57249007,-11.07148533,-14.26799208,-16.18094708,0.498779404,3.157259951
0.1,-4.704872915,22.291,300,21.5,10,0,1,0.008214569,-10.59004591,-11.08322422,-14.6743809,-16.33508239,0.492553133,3.580375924
0.1,-4.704872915,22.291,300,22,10,0,1,0.014212307,-10.60997452,-11.09463983,-15.10972774,-16.53849605,0.483268945,4.024657478
0.1,-4.704872915,22.291,300,22.5,10,0,1,0.017145767,-10.58646798,-11.08321305,-15.26864868,-16.62648352,0.495355444,4.199446378
0.1,-4.704872915,22.291,300,23.5,10,0,1,0.012286671,-10.06189267,-10.78973197,-14.93374445,-16.38969282,0.731716672,4.145898089
1,-4.696803943,22.041,1000,24,5,0,1,7.04E-06,0.961801638,-1.416586135,-7.052806298,-8.934707379,2.37499107,5.63782656
1,-4.696803943,21.941,1000,19,5,0,1,0.002773313,-10.70631874,-11.01072358,-14.44778769,-15.99554097,0.304563506,3.357674712
1,-4.696803943,21.941,1000,19.5,5,0,1,0.003494078,-10.70690797,-11.01174484,-14.57198845,-16.06832479,0.304910147,3.486695675
1,-4.696803943,21.941,1000,20,5,0,1,0.005403797,-10.71102561,-11.01321279,-14.7462007,-16.23182942,0.301955708,3.677486069
1,-4.696803943,21.941,1000,20.5,5,0,1,0.010535267,-10.72773525,-11.02135865,-15.10777554,-16.55009182,0.292505889,4.061037554
1,-4.696803943,21.941,1000,21,5,0,1,0.018476117,-10.74959798,-11.03189556,-15.50208101,-16.86718962,0.279810375,4.468169404
1,-4.696803943,21.941,1000,21.5,5,0,1,0.021101281,-10.72474593,-11.01785605,-15.60342123,-16.95734878,0.290381925,4.587808339
1,-4.696803943,21.941,1000,22,5,0,1,0.019540699,-10.60201183,-10.94551012,-15.5271174,-16.9093567,0.341519266,4.581511966
1,-4.696803943,21.941,1000,22.5,5,0,1,0.014459598,-10.20861261,-10.71077805,-15.24377386,-16.70701886,0.502619885,4.525641032
1,-4.696803943,21.941,1000,23,5,0,1,0.005562064,-8.980391201,-9.971486989,-14.40751122,-16.06426965,0.99843006,4.413276206
1,-4.696803943,21.941,1000,23.5,5,0,1,2.76E-04,-5.239898409,-7.675485551,-12.09135605,-14.07884419,2.456725853,4.382879189
1,-4.696803943,22.291,300,24,5,0,1,5.33E-05,-1.453555683,-3.039977217,-8.933859619,-10.47743612,1.613092135,5.878142208
1,-4.696803943,22.191,300,19,5,0,1,0.002455177,-10.57878306,-10.88437845,-14.31453801,-15.83635385,0.305716973,3.350798184
1,-4.696803943,22.191,300,19.5,5,0,1,0.003066895,-10.57967897,-10.88561284,-14.41903823,-15.88428486,0.305986623,3.460394745
1,-4.696803943,22.191,300,20,5,0,1,0.004747809,-10.58440728,-10.88772679,-14.59317404,-15.98919822,0.303075882,3.651016572
1,-4.696803943,22.191,300,20.5,5,0,1,0.009243497,-10.60141121,-10.896333,-14.95688832,-16.21948983,0.293807594,4.03640528
1,-4.696803943,22.191,300,21,5,0,1,0.015809648,-10.62121203,-10.90645538,-15.33413814,-16.4839196,0.282899651,4.425635417
1,-4.696803943,22.191,300,21.5,5,0,1,0.018072411,-10.59569307,-10.89233482,-15.43509965,-16.57469552,0.294092594,4.545022079
1,-4.696803943,22.191,300,22,5,0,1,0.016806112,-10.47267285,-10.81982885,-15.36135722,-16.5300598,0.345369149,4.541537625
1,-4.696803943,22.191,300,22.5,5,0,1,0.012440013,-10.07796147,-10.58378715,-15.07728373,-16.32488963,0.506475871,4.486198396
1,-4.696803943,22.191,300,23,5,0,1,0.004783922,-8.846361794,-9.841104093,-14.23937322,-15.67076248,1.002307089,4.37541904
1,-4.696803943,22.191,300,23.5,5,0,1,2.62E-04,-5.113919629,-7.540330575,-11.94357308,-13.67062387,2.447592591,4.37122415
0.1,-4.683819901,22.141001,1000,19,60,0,1,0.002695492,-10.93717425,-11.64287081,-14.22500352,-15.6751019,0.709044061,2.530740393
0.1,-4.683819901,22.141001,1000,19.5,60,0,1,0.002936779,-10.95347891,-11.66115238,-14.35310479,-15.70400474,0.711150949,2.63549665
0.1,-4.683819901,22.141001,1000,20,60,0,1,0.003312982,-10.96253099,-11.6714203,-14.50244113,-15.74129139,0.712416104,2.772790444
0.1,-4.683819901,22.141001,1000,20.5,60,0,1,0.004166779,-10.97546941,-11.68672653,-14.73985273,-15.8231798,0.71485474,2.994645291
0.1,-4.683819901,22.141001,1000,21,60,0,1,0.005782614,-10.99476066,-11.71077649,-14.95686602,-15.98335366,0.719903028,3.192509862
0.1,-4.683819901,22.141001,1000,21.5,60,0,1,0.009307619,-11.02164404,-11.74149645,-15.18544499,-16.23051314,0.724095884,3.406591275
0.1,-4.683819901,22.141001,1000,22,60,0,1,0.015203352,-11.04579683,-11.76654265,-15.47653211,-16.50694975,0.72508474,3.690954907
0.1,-4.683819901,22.141001,1000,22.5,60,0,1,0.018299499,-11.02884732,-11.76312204,-15.59910185,-16.63193283,0.738875219,3.822604478
0.1,-4.683819901,22.141001,1000,23,60,0,1,0.017304684,-10.91036105,-11.69469104,-15.53657892,-16.60544949,0.789844025,3.826122894
0.1,-4.683819901,22.141001,1000,23.5,60,0,1,0.012902993,-10.51891847,-11.45835331,-15.25816667,-16.41878661,0.947537923,3.775654132
0.1,-4.650916831,22.141001,1000,24,20,0,1,0.004748925,-9.013250119,-10.26741144,-14.17521161,-15.8429969,1.265808814,3.882188964
0.1,-4.650916831,22.041,1000,19,20,0,1,0.002698007,-10.80416535,-11.35435051,-14.10955752,-16.17823632,0.550695375,2.690931235
0.1,-4.650916831,22.041,1000,19.5,20,0,1,0.002833577,-10.80912855,-11.36109234,-14.17797647,-16.18687066,0.552541199,2.751720715
0.1,-4.650916831,22.041,1000,20,20,0,1,0.003100453,-10.81109592,-11.36435382,-14.26992365,-16.20262231,0.553862772,2.841585127
0.1,-4.650916831,22.041,1000,20.5,20,0,1,0.003769946,-10.81383691,-11.36902517,-14.42390516,-16.24571042,0.555824739,2.995075265
0.1,-4.650916831,22.041,1000,21,20,0,1,0.005505351,-10.82132022,-11.37771924,-14.63754283,-16.35111237,0.557056424,3.213551693
0.1,-4.650916831,22.041,1000,21.5,20,0,1,0.009945875,-10.83987009,-11.39289076,-14.9906653,-16.55778908,0.55343711,3.577297081
0.1,-4.650916831,22.041,1000,22,20,0,1,0.017139879,-10.86139784,-11.40717578,-15.39029112,-16.79938727,0.545583798,3.983986369
0.1,-4.650916831,22.041,1000,22.5,20,0,1,0.020306541,-10.83929571,-11.39603046,-15.52714183,-16.88818145,0.556496025,4.136551495
0.1,-4.650916831,22.041,1000,23,20,0,1,0.019092762,-10.71718795,-11.32461242,-15.46306371,-16.84407579,0.608048195,4.141236315
0.1,-4.650916831,22.041,1000,23.5,20,0,1,0.014148466,-10.32136955,-11.0870404,-15.17623177,-16.63906293,0.768919997,4.083687653
0.1,-4.650916831,22.291,300,19,20,0,1,0.002269363,-10.61819981,-11.1684783,-13.923468,-15.98702946,0.550831194,2.690621927
0.1,-4.650916831,22.291,300,19.5,20,0,1,0.002382883,-10.62322934,-11.17535517,-13.99188569,-15.99475284,0.552743511,2.751265242
0.1,-4.650916831,22.291,300,20,20,0,1,0.002603961,-10.62545588,-11.1789405,-14.08218254,-16.00808864,0.554130019,2.83909933
0.1,-4.650916831,22.291,300,20.5,20,0,1,0.003124089,-10.62814061,-11.18353067,-14.20489914,-16.04245356,0.556105188,2.96193735
0.1,-4.650916831,22.291,300,21,20,0,1,0.00452407,-10.63633813,-11.19301835,-14.39286065,-16.12329422,0.557459408,3.155498272
0.1,-4.650916831,22.291,300,21.5,20,0,1,0.008176125,-10.65507054,-11.2090396,-14.75211235,-16.28905622,0.554578715,3.524977176
0.1,-4.650916831,22.291,300,22,20,0,1,0.014104814,-10.67581573,-11.22402656,-15.15959932,-16.50462423,0.54831167,3.93830687
0.1,-4.650916831,22.291,300,22.5,20,0,1,0.017211843,-10.65405615,-11.2146676,-15.32159928,-16.60398467,0.560797549,4.114773233
0.1,-4.650916831,22.291,300,23,20,0,1,0.016493503,-10.53005076,-11.14611847,-15.2709223,-16.56948625,0.617495137,4.130002996
0.1,-4.650916831,22.291,300,23.5,20,0,1,0.012370153,-10.13101928,-10.91741982,-14.98874459,-16.3760787,0.791637271,4.067436292
1,-4.641494089,22.041,1000,24,10,0,1,7.49E-06,0.859251355,-1.552615195,-7.185998458,-9.184799006,2.407878806,5.626073919
1,-4.641494089,21.941,1000,19,10,0,1,0.002955017,-10.73710141,-11.09201938,-14.66220142,-15.98889661,0.355241494,3.481915165
1,-4.641494089,21.941,1000,19.5,10,0,1,0.003766962,-10.73870194,-11.09505239,-14.81969013,-16.06953464,0.356583289,3.640469286
1,-4.641494089,21.941,1000,20,10,0,1,0.005639437,-10.74250296,-11.09751733,-14.9647504,-16.23684563,0.355033017,3.798077571
1,-4.641494089,21.941,1000,20.5,10,0,1,0.010634805,-10.75793914,-11.10652589,-15.26276534,-16.55630221,0.347901239,4.115251444
1,-4.641494089,21.941,1000,21,10,0,1,0.018731485,-10.77978349,-11.11840022,-15.61798657,-16.88069863,0.336748616,4.483952226
1,-4.641494089,21.941,1000,21.5,10,0,1,0.022200319,-10.75873995,-11.10808085,-15.73806558,-16.99191713,0.347220443,4.620487159
1,-4.641494089,21.941,1000,22,10,0,1,0.020740063,-10.63772869,-11.03733856,-15.66938338,-16.95263019,0.398234408,4.62031731
1,-4.641494089,21.941,1000,22.5,10,0,1,0.015357053,-10.24532592,-10.80321098,-15.39011484,-16.75308141,0.558943533,4.567649754
1,-4.641494089,21.941,1000,23,10,0,1,0.005910881,-9.019422734,-10.06492891,-14.56272236,-16.11246946,1.053454576,4.462650186
1,-4.641494089,21.941,1000,23.5,10,0,1,2.95E-04,-5.285780996,-7.771500371,-12.2528439,-14.13406641,2.507431806,4.435741246
1,-4.641494089,22.291,300,24,10,0,1,5.32E-05,-1.442802491,-3.049235559,-8.945106644,-10.52525607,1.63194635,5.8794566
1,-4.641494089,22.191,300,19,10,0,1,0.002620467,-10.61061282,-10.96690647,-14.53209599,-15.82648222,0.356561983,3.476949229
1,-4.641494089,22.191,300,19.5,10,0,1,0.003308337,-10.61237426,-10.97003108,-14.67056285,-15.88426566,0.357855882,3.616644917
1,-4.641494089,22.191,300,20,10,0,1,0.004935287,-10.61695304,-10.97319637,-14.80720027,-15.99384214,0.356237843,3.765883013
1,-4.641494089,22.191,300,20.5,10,0,1,0.009293865,-10.6330244,-10.98288481,-15.10570664,-16.22648608,0.349178754,4.083416983
1,-4.641494089,22.191,300,21,10,0,1,0.0159943,-10.65312422,-10.99479533,-15.4467224,-16.50156509,0.339941044,4.436712183
1,-4.641494089,22.191,300,21.5,10,0,1,0.018909595,-10.63120249,-10.98443941,-15.56328659,-16.61587019,0.35131495,4.569751885
1,-4.641494089,22.191,300,22,10,0,1,0.017717529,-10.509667,-10.91347696,-15.49596844,-16.58189164,0.402649366,4.571270931
1,-4.641494089,22.191,300,22.5,10,0,1,0.013126527,-10.11599318,-10.67799416,-15.21572354,-16.37937024,0.563279464,4.518911823
1,-4.641494089,22.191,300,23,10,0,1,0.005050907,-8.886400166,-9.935741437,-14.38496218,-15.72855454,1.057510619,4.414405382
1,-4.641494089,22.191,300,23.5,10,0,1,2.76E-04,-5.158987965,-7.635946681,-12.08974437,-13.73813629,2.498640401,4.409832
1,-4.638272164,22.141001,1000,19,80,0,1,0.005552901,-10.97378845,-11.72629584,-15.78399974,-15.7608593,0.756695793,3.937075356
1,-4.638272164,22.141001,1000,19.5,80,0,1,0.007427437,-10.99064129,-11.74657285,-16.03571575,-15.94076753,0.760036731,4.170368078
1,-4.638272164,22.141001,1000,20,80,0,1,0.009393212,-10.99897119,-11.75730783,-16.14532208,-16.16280258,0.762560528,4.274482209
1,-4.638272164,22.141001,1000,20.5,80,0,1,0.012571888,-11.01414808,-11.77492302,-16.22803003,-16.45238432,0.765166852,4.34755538
1,-4.638272164,22.141001,1000,21,80,0,1,0.017420951,-11.03254152,-11.79769612,-16.33316559,-16.76093459,0.769788627,4.441130399
1,-4.638272164,22.141001,1000,21.5,80,0,1,0.021032432,-11.02316528,-11.80432251,-16.40179815,-16.97417136,0.786239153,4.509715044
1,-4.638272164,22.141001,1000,22,80,0,1,0.020496662,-10.91683918,-11.74711987,-16.35849292,-17.06979159,0.836145045,4.522495788
1,-4.638272164,22.141001,1000,22.5,80,0,1,0.015371953,-10.53582631,-11.51972118,-16.10969653,-16.91286268,0.99217592,4.493173164
1,-4.638272164,22.141001,1000,23,80,0,1,0.005977587,-9.329793659,-10.78677028,-15.33303243,-16.29336652,1.472045374,4.433469982
1,-4.638272164,22.141001,1000,23.5,80,0,1,3.24E-04,-5.653496689,-8.503833731,-13.06493726,-14.41686575,2.87823674,4.438903339
0.1,-4.624336386,22.141001,1000,19,80,0,1,0.002704935,-11.01640686,-11.7762405,-14.27502244,-15.35245435,0.764316812,2.452322621
0.1,-4.624336386,22.141001,1000,19.5,80,0,1,0.002992238,-11.03917944,-11.8005635,-14.42428624,-15.40127428,0.76602267,2.569990845
0.1,-4.624336386,22.141001,1000,20,80,0,1,0.003403356,-11.05082701,-11.8131024,-14.58732405,-15.45704752,0.766965799,2.717482489
